U_Profil_w_obs_1.0,1,3,684.8844968424471,473.8816247153026,210.7648746111152,0.23799751602931454,"[1, 2, 3, 4]","[860.4197256839672, 730.4008804826001, 684.8844968424471, 719.3664544663364]"
U_Profil_w_obs_1.0,2,3,694.0041380845792,481.5231801471174,212.2566179348819,0.22434000257976383,"[1, 2, 3, 4]","[826.7515902165036, 716.7915837248471, 694.0041380845792, 764.012732573824]"
U_Profil_w_obs_1.0,3,2,706.7673483318127,581.3177444270946,124.12641639659218,1.3231875081259847,"[1, 2, 3]","[844.0664796172512, 706.7673483318127, 717.295172075283]"
U_Profil_w_obs_1.0,4,3,705.8873888343422,473.9074378532916,231.95125159085225,0.00944284267694929,"[1, 2, 3, 4]","[848.959797306847, 735.0798348419156, 705.8873888343422, 729.1609057906562]"
U_Profil_w_obs_1.0,1,3,681.3977185725242,484.32697736550637,197.01018659898125,0.03850092769327194,"[1, 2, 3, 4]","[844.6913029156685, 771.28949556966, 681.3977185725242, 735.3281675138526]"
U_Profil_w_obs_1.0,2,2,702.3279737132777,563.2960677941261,138.99958634889086,0.032319570260779085,"[1, 2, 3]","[808.6835487937927, 702.3279737132777, 711.1519228846215]"
U_Profil_w_obs_1.0,3,3,689.1360057601687,461.0833077950517,227.85506956020964,0.00498517851666595,"[1, 2, 3, 4]","[808.7029722856754, 760.4713155619319, 689.1360057601687, 758.993418173981]"
U_Profil_w_obs_1.0,1,1,420.61980733553924,360.3047227246281,59.756949541482044,0.5581350694291163,"[1, 2]","[420.61980733553924, 436.97264382246783]"
U_Profil_w_obs_1.0,2,2,436.67008441289164,306.6002759748835,128.76423395495954,1.305574483048615,"[1, 2, 3]","[452.1683600802102, 436.67008441289164, 477.1550818254326]"
Szenario_1_Final,1,2,430.6304753938178,309.6473148893071,119.71339828872999,1.269762215780712,"[1, 2, 3]","[443.90337919730405, 430.6304753938178, 476.49684589442256]"
Szenario_2_Final,1,2,448.14324123391975,327.0019927999215,119.93948575448067,1.2017626795176417,"[1, 2, 3]","[517.5451586025996, 448.14324123391975, 449.4827575545019]"
Szenario_3_Final,1,3,1360.5097485992596,1096.8755097406925,259.8615808553405,3.772658003226792,"[1, 2, 3, 4]","[5071.521661034051, 1993.9322216516673, 1360.5097485992596, 1514.6584025936204]"
Szenario_1_Final,1,2,428.57866007868995,299.2205762804727,128.80279281887314,0.5552909793441325,"[1, 2, 3]","[456.6282060257172, 428.57866007868995, 483.71857180807103]"
Szenario_2_Final,1,1,419.8289005412348,359.42781285869773,59.77846721808558,0.622620464451523,"[1, 2]","[419.8289005412348, 433.2955899139978]"
Szenario_3_Final,1,5,1376.8970741597416,946.7775749363573,424.9927905242496,5.112268405129203,"[1, 2, 3, 4, 5, 6]","[3844.2224745228655, 1898.5536529840738, 1409.9203355972984, 1387.2233796007283, 1376.8970741597416, 1383.980361979634]"
Szenario_1_Final,1,2,459.02636906694147,330.51750269558124,127.73470607423748,0.7741602971228004,"[1, 2, 3]","[462.5241816450757, 459.02636906694147, 463.763065413203]"
Szenario_2_Final,1,2,444.64077014463766,323.86178084622526,119.68471860465638,1.0942706937559772,"[1, 2, 3]","[486.316486043676, 444.64077014463766, 461.2196073377719]"
Szenario_3_Final,1,5,1385.9139054386844,927.822896309622,454.52366649183676,3.2883235423599784,"[1, 2, 3, 4, 5, 6]","[86937.18433368977, 2069.8022642602464, 1396.9834733257885, 1387.9620871712984, 1385.9139054386844, 1424.1150561739887]"
